id,sellerType,companyName,projectName,projectStatus,latitude,longitude,localityName,suburbName,cityName,propertyType,bedrooms,listingCategory,size,leadType,price
17337249,AGENT,Kartik Mandal,Project,Under Construction,22.61143112,88.3999939,south dum dum,Kolkata East,Kolkata,Apartment,3.0,Primary,1070,paid,4500000
17332961,AGENT,Maa Enterprise,Project,Ready to move,22.6011219,88.43250275,Keshtopur,Kolkata North,Kolkata,Apartment,2.0,Resale,734,paid,2650000
17332920,AGENT,Maa Enterprise,Project,Ready to move,22.56251335,88.43309021,Dhapa,Kolkata East,Kolkata,Independent House,6.0,Resale,3500,paid,27500000
13899714,OWNER,seller,Project,Ready to move,22.67653847,88.44195557,New Barrakpur,Other,Kolkata,Apartment,3.0,Resale,940,unpaid,2500000
14482750,OWNER,seller,Ambition,Ready to move,22.63082504,88.44927216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,1460,unpaid,9000000
14483942,OWNER,seller,Ambition,Ready to move,22.63082504,88.44927216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,1460,unpaid,9000000
14483847,OWNER,seller,Ambition,Ready to move,22.63082504,88.44927216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,1460,unpaid,9000000
14483845,OWNER,seller,Ambition,Ready to move,22.63082504,88.44927216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,1460,unpaid,9000000
14483811,OWNER,seller,Ambition,Ready to move,22.63082504,88.44927216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,1460,unpaid,9000000
14483723,OWNER,seller,Ambition,Ready to move,22.63082504,88.44927216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,1460,unpaid,9000000
14483686,OWNER,seller,Ambition,Ready to move,22.63082504,88.44927216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,1460,unpaid,9000000
14483636,OWNER,seller,Ambition,Ready to move,22.63082504,88.44927216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,1460,unpaid,9000000
14483635,OWNER,seller,Ambition,Ready to move,22.63082504,88.44927216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,1460,unpaid,9000000
14483556,OWNER,seller,Ambition,Ready to move,22.63082504,88.44927216,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,1460,unpaid,9000000
16277967,OWNER,seller,Project,Ready to move,22.85775375,88.36830902,Chandannagar,Kolkata West,Kolkata,Independent House,3.0,Resale,1170,unpaid,5000000
17324146,AGENT,Ujjal Ghosh,Project,Ready to move,22.52002907,88.38715363,Kasba,Kolkata South,Kolkata,Apartment,2.0,Resale,1000,paid,3700000
17324043,AGENT,Ujjal Ghosh,Project,Ready to move,22.52002907,88.38715363,Kasba,Kolkata South,Kolkata,Apartment,2.0,Resale,1000,paid,4500000
17324948,AGENT,Ujjal Ghosh,Project,Ready to move,22.51975632,88.38336182,Kasba,Kolkata South,Kolkata,Apartment,2.0,Primary,900,paid,3600000
17324146,AGENT,Ujjal Ghosh,Project,Ready to move,22.52002907,88.38715363,Kasba,Kolkata South,Kolkata,Apartment,2.0,Resale,1000,paid,3700000
17324043,AGENT,Ujjal Ghosh,Project,Ready to move,22.52002907,88.38715363,Kasba,Kolkata South,Kolkata,Apartment,2.0,Resale,1000,paid,4500000
17324948,AGENT,Ujjal Ghosh,Project,Ready to move,22.51975632,88.38336182,Kasba,Kolkata South,Kolkata,Apartment,2.0,Primary,900,paid,3600000
17325813,AGENT,Mondal Enterprise,Project,Ready to move,22.6653614,88.38672638,Belghoria,Kolkata North,Kolkata,Apartment,3.0,Primary,1110,paid,3970000
17325804,AGENT,Mondal Enterprise,Project,Ready to move,22.69376945,88.394104,Sodepur,Kolkata North,Kolkata,Apartment,2.0,Primary,775,paid,2015000
17325797,AGENT,Mondal Enterprise,Project,Ready to move,22.70088005,88.38301086,Sodepur,Kolkata North,Kolkata,Apartment,2.0,Primary,710,paid,1917000
17325790,AGENT,Mondal Enterprise,Project,Ready to move,22.7019558,88.38825989,Sodepur,Kolkata North,Kolkata,Apartment,2.0,Primary,910,paid,2093000
17325788,AGENT,Mondal Enterprise,Project,Ready to move,22.69609642,88.38037872,Sodepur,Kolkata North,Kolkata,Apartment,2.0,Primary,710,paid,1881500
17325781,AGENT,Mondal Enterprise,Project,Ready to move,22.70101929,88.38333893,Sodepur,Kolkata North,Kolkata,Apartment,2.0,Primary,801,paid,2241000
17325778,AGENT,Mondal Enterprise,Project,Ready to move,22.69422722,88.40170288,Sodepur,Kolkata North,Kolkata,Apartment,3.0,Primary,1099,paid,2701000
17325771,AGENT,Mondal Enterprise,Project,Ready to move,22.47053719,88.39500427,Garia,Kolkata South,Kolkata,Apartment,1.0,Resale,490,paid,1800000
17325767,AGENT,Mondal Enterprise,Project,Ready to move,22.66580582,88.38659668,Belghoria,Kolkata North,Kolkata,Apartment,2.0,Primary,650,paid,2339000
17325760,AGENT,Mondal Enterprise,Project,Ready to move,22.69342232,88.40316772,Sodepur,Kolkata North,Kolkata,Apartment,1.0,Primary,500,paid,1150000
17327270,AGENT,MP Realtors,Nirman,Ready to move,22.46778679,88.35987091,New Town,Kolkata East,Kolkata,Apartment,2.0,Primary,770,paid,2920000
17327171,AGENT,MP Realtors,Nirman,Under Construction,22.46822357,88.36016846,New Town,Kolkata East,Kolkata,Apartment,2.0,Primary,880,paid,3344000
17327905,AGENT,RMC REALTORS,Grand City Grand One,Ready to move,22.68568802,88.32446289,Uttarpara Kotrung,Kolkata West,Kolkata,Apartment,3.0,Primary,845,paid,3300000
17324019,AGENT,Souvik mitra,Project,Ready to move,22.48812675,88.34606934,Ashok Nagar,Other,Kolkata,Independent House,4.0,Resale,2000,paid,10000000
17321974,AGENT,Souvik mitra,Project,Ready to move,22.47009659,88.36196136,Bansdroni,Kolkata South,Kolkata,Apartment,2.0,Resale,850,paid,4500000
17322383,AGENT,Kushal Properties,Project,Ready to move,22.62709808,88.49095154,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,806,paid,2256800
17322543,AGENT,Tirupati Consultants,Project,Ready to move,22.47309494,88.36885071,Garia,Kolkata South,Kolkata,Apartment,3.0,Resale,1250,paid,3200000
17315981,AGENT,Souptik Realty,Oxygen,Ready to move,22.62709808,88.49095154,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,897,paid,3588000
17315980,AGENT,Souptik Realty,Oxygen,Ready to move,22.62709808,88.49095154,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,897,paid,3588000
17315978,AGENT,Souptik Realty,Oxygen,Ready to move,22.62709808,88.49095154,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,897,paid,3588000
17315975,AGENT,Souptik Realty,Oxygen,Ready to move,22.62709808,88.49095154,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,897,paid,3588000
17315974,AGENT,Souptik Realty,Oxygen,Ready to move,22.62709808,88.49095154,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,897,paid,3588000
17316522,AGENT,Maa Enterprise,Project,Ready to move,22.56251335,88.43309021,Dhapa,Kolkata East,Kolkata,Independent House,5.0,Resale,3500,paid,28000000
17316519,AGENT,Maa Enterprise,Project,Ready to move,22.56251335,88.43309021,Dhapa,Kolkata East,Kolkata,Independent House,4.0,Resale,5500,paid,46000000
17316256,AGENT,Affordable Properties,Houshing Complex,Ready to move,22.62625504,88.44510651,New Town,Kolkata East,Kolkata,Apartment,2.0,Resale,660,paid,2680000
17316239,AGENT,Affordable Properties,Houshing Complex,Ready to move,22.62625504,88.44510651,New Town,Kolkata East,Kolkata,Apartment,2.0,Resale,660,paid,2660000
17316652,AGENT,Maa Enterprise,Project,Ready to move,22.59686852,88.43514252,Keshtopur,Kolkata North,Kolkata,Apartment,2.0,Primary,750,paid,2800000
17316630,AGENT,Maa Enterprise,Project,Ready to move,22.56251335,88.43309021,Dhapa,Kolkata East,Kolkata,Independent House,5.0,Resale,5000,paid,40000000
17316613,AGENT,Maa Enterprise,Project,Ready to move,22.60772705,88.40553284,Bangur avenue,Kolkata South,Kolkata,Apartment,4.0,Resale,1850,paid,8500000
17316556,AGENT,Maa Enterprise,bangur avenue,Ready to move,22.60710716,88.41179657,Lake Town,Kolkata North,Kolkata,Apartment,2.0,Primary,950,paid,5225000
17316550,AGENT,Maa Enterprise,bangur avenue,Ready to move,22.60710716,88.41179657,Lake Town,Kolkata North,Kolkata,Apartment,2.0,Primary,900,paid,4950000
17316540,AGENT,Maa Enterprise,bangur avenue,Ready to move,22.60710716,88.41179657,Lake Town,Kolkata North,Kolkata,Apartment,2.0,Resale,786,paid,4323000
17316536,AGENT,Maa Enterprise,bangur avenue,Ready to move,22.60710716,88.41179657,Lake Town,Kolkata North,Kolkata,Apartment,3.0,Primary,1320,paid,7300000
17317363,AGENT,Eco Urban Realty Pvt Ltd,New Town Heights,Ready to move,22.56609344,88.51724243,New Town,Kolkata East,Kolkata,Apartment,4.0,Resale,3514,paid,21000000
17318487,AGENT,Metro Managment,Nirmala Breeze,Ready to move,22.42200089,88.39607239,Narendrapur,Kolkata South,Kolkata,Apartment,3.0,Primary,1039,paid,2950000
17318337,AGENT,Souvik mitra,Project,Under Construction,22.47472382,88.3695755,Garia,Kolkata South,Kolkata,Apartment,2.0,Primary,900,paid,4500000
17318884,AGENT,Lokenath Property,Avidipta,Ready to move,22.49331665,88.39868164,Mukundapur,Kolkata South,Kolkata,Apartment,2.0,Resale,750,unpaid,5550000
17318770,AGENT,Reliable Realtors,Nagar,Ready to move,22.70161057,88.37346649,Sodepur,Kolkata North,Kolkata,Apartment,2.0,Resale,639,paid,2600000
17318700,AGENT,Lokenath Property,Project,Ready to move,22.51371765,88.38912964,Kasba,Kolkata South,Kolkata,Apartment,3.0,Resale,1380,unpaid,9200000
17319379,AGENT,Himadri Maity,Sankalpa 1,Ready to move,22.57908249,88.46296692,New Town,Kolkata East,Kolkata,Apartment,4.0,Resale,2600,paid,18000000
17319378,AGENT,Himadri Maity,Sankalpa 1,Ready to move,22.57908249,88.46296692,New Town,Kolkata East,Kolkata,Apartment,4.0,Resale,2600,paid,18000000
17316718,AGENT,Maa Enterprise,Project,Ready to move,22.60772705,88.40553284,Bangur avenue,Kolkata South,Kolkata,Apartment,3.0,Primary,1560,paid,9000000
17316688,AGENT,Maa Enterprise,bangur avenue,Ready to move,22.60772705,88.40553284,Lake Town,Kolkata North,Kolkata,Apartment,2.0,Resale,1050,paid,4725000
17316665,AGENT,RMC REALTORS,Project,Under Construction,22.56690979,88.50862122,New Town,Kolkata East,Kolkata,Independent House,3.0,Primary,935,paid,4225700
17316558,AGENT,Maa Enterprise,Project,Ready to move,22.6048336,88.40643311,Lake Town,Kolkata North,Kolkata,Apartment,3.0,Resale,1480,paid,8100000
17316601,AGENT,Maa Enterprise,Project,Ready to move,22.56251335,88.43309021,Dhapa,Kolkata East,Kolkata,Independent House,8.0,Resale,3500,paid,35000000
17316589,AGENT,Maa Enterprise,Project,Ready to move,22.59686852,88.43514252,Keshtopur,Kolkata North,Kolkata,Independent House,6.0,Resale,3000,paid,13000000
17316572,AGENT,Maa Enterprise,Project,Ready to move,22.59861946,88.43470764,Keshtopur,Kolkata North,Kolkata,Apartment,3.0,Primary,1155,paid,4300000
17316754,AGENT,Maa Enterprise,Project,Ready to move,22.59686852,88.43514252,Keshtopur,Kolkata North,Kolkata,Apartment,2.0,Primary,800,paid,2600000
16340505,AGENT,Faithlane Advisors LLP,Ideal Villas,Ready to move,22.56570053,88.461586,New Town,Kolkata East,Kolkata,Villa,3.0,Resale,3042,paid,13500000
16340500,AGENT,Faithlane Advisors LLP,Project,Ready to move,22.57851791,88.49215698,New Town,Kolkata East,Kolkata,Villa,4.0,Resale,3000,paid,26000000
16340499,AGENT,Faithlane Advisors LLP,Swan Court,Under Construction,22.6139679,88.47955322,New Town,Kolkata East,Kolkata,Apartment,3.0,Resale,1670,paid,9500000
16340493,AGENT,Faithlane Advisors LLP,Avenida,Ready to move,22.5810833,88.49833679,New Town,Kolkata East,Kolkata,Apartment,3.0,Resale,1500,paid,13500000
16340486,AGENT,Faithlane Advisors LLP,Active Acres,Ready to move,22.55482292,88.38931274,Tangra,Kolkata East,Kolkata,Apartment,4.0,Resale,2580,paid,18000000
17310533,AGENT,New Doors Solutions,Solus,Under Construction,22.69440079,88.48339844,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1084,unpaid,5205000
17310409,AGENT,New Doors Solutions,Solus,Under Construction,22.69440079,88.48339844,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,897,unpaid,4273000
17310980,AGENT,Souptik Realty,Oxygen,Ready to move,22.62709808,88.49095154,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,992,paid,3968000
17310966,AGENT,Souptik Realty,Oxygen,Ready to move,22.62709808,88.49095154,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,992,paid,3968000
17310957,AGENT,Souptik Realty,Oxygen,Ready to move,22.62709808,88.49095154,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,992,paid,3968000
17310955,AGENT,Souvik mitra,Project,Under Construction,22.48026276,88.36500549,Netaji Nagar,Kolkata South,Kolkata,Apartment,3.0,Primary,1350,paid,6000000
17310940,AGENT,Souptik Realty,Oxygen,Ready to move,22.62709808,88.49095154,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Resale,992,paid,3968000
17310793,AGENT,Tirupati Consultants,Project,Ready to move,22.46910858,88.36236572,Bansdroni,Kolkata South,Kolkata,Apartment,3.0,Resale,1400,paid,9000000
17310792,AGENT,Tirupati Consultants,Project,Ready to move,22.46910858,88.36236572,Bansdroni,Kolkata South,Kolkata,Apartment,3.0,Resale,1400,paid,9000000
17310597,AGENT,New Doors Solutions,Solus,Under Construction,22.69440079,88.48339844,Madhyamgram,Kolkata North,Kolkata,Apartment,4.0,Primary,1528,unpaid,7258000
17311711,AGENT,RMC REALTORS,Project,Ready to move,22.56587982,88.51457214,New Town,Kolkata East,Kolkata,Apartment,1.0,Primary,900,paid,2700000
17311578,AGENT,Kushal Properties,Nest,Under Construction,22.63677788,88.45628357,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Primary,1106,paid,3649800
17312222,AGENT,RMC REALTORS,Project,Under Construction,22.56690979,88.50862122,New Town,Kolkata East,Kolkata,Independent House,4.0,Primary,1700,paid,6500000
17312141,AGENT,MP Realtors,Project,Ready to move,22.46626282,88.36065674,Bansdroni,Kolkata South,Kolkata,Apartment,2.0,Primary,760,paid,2500000
17312981,AGENT,Individual agent,Project,Ready to move,22.47108841,88.3605957,Bansdroni,Kolkata South,Kolkata,Apartment,3.0,Primary,1590,paid,17000000
17312912,AGENT,R T PROPERTIES,Project,Under Construction,22.51828384,88.38300323,Kasba,Kolkata South,Kolkata,Apartment,2.0,Primary,600,paid,1620000
17312862,AGENT,Individual agent,Project,Ready to move,22.48517227,88.36147308,Netaji Nagar,Kolkata South,Kolkata,Apartment,2.0,Primary,800,paid,3200000
17312809,AGENT,Individual agent,Project,Ready to move,22.47238159,88.38977051,Patuli,Kolkata South,Kolkata,Independent Floor,4.0,Primary,1645,paid,8000000
17313457,AGENT,Concept Labs,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,3.0,Primary,1020,paid,5500000
17313455,AGENT,Concept Labs,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,3.0,Primary,830,paid,5500000
17313450,AGENT,Concept Labs,Project,Under Construction,22.45528793,88.31005096,Thakurpukur,Kolkata South,Kolkata,Villa,3.0,Primary,1345,paid,3350000
17309740,AGENT,Loknath Properties,Project,Ready to move,22.57775879,88.46337128,New Town,Kolkata East,Kolkata,Independent Floor,3.0,Resale,1480,paid,7700000
17309716,AGENT,Lokenath Property,Project,Ready to move,22.51828384,88.38300323,Kasba,Kolkata South,Kolkata,Apartment,2.0,Resale,910,unpaid,4850000
17311162,AGENT,New Doors Solutions,Purti Aqua 3,Under Construction,22.61540413,88.43029022,Baguihati,Kolkata North,Kolkata,Apartment,3.0,Primary,1196,unpaid,6380000
17316503,AGENT,Maa Enterprise,Project,Ready to move,22.59686852,88.43514252,Keshtopur,Kolkata North,Kolkata,Apartment,3.0,Primary,1180,paid,4250000
17316659,AGENT,Maa Enterprise,Project,Ready to move,22.59861946,88.43470764,Keshtopur,Kolkata North,Kolkata,Apartment,2.0,Primary,1000,paid,4000000
17316533,AGENT,Maa Enterprise,Project,Ready to move,22.59686852,88.43514252,Keshtopur,Kolkata North,Kolkata,Apartment,2.0,Primary,865,paid,3500000
17316700,AGENT,Maa Enterprise,Project,Ready to move,22.59686852,88.43514252,Keshtopur,Kolkata North,Kolkata,Apartment,2.0,Primary,1180,paid,4250000
17316639,AGENT,Maa Enterprise,Project,Ready to move,22.59686852,88.43514252,Keshtopur,Kolkata North,Kolkata,Independent House,8.0,Resale,7000,paid,13000000
17316511,AGENT,Maa Enterprise,Project,Ready to move,22.59686852,88.43514252,Keshtopur,Kolkata North,Kolkata,Apartment,2.0,Primary,820,paid,2600000
17316506,AGENT,Maa Enterprise,Project,Ready to move,22.60101509,88.42689514,Keshtopur,Kolkata North,Kolkata,Apartment,2.0,Resale,930,paid,3350000
17316666,AGENT,Maa Enterprise,Project,Ready to move,22.59686852,88.43514252,Keshtopur,Kolkata North,Kolkata,Apartment,2.0,Primary,1020,paid,3700000
17313132,AGENT,RMC REALTORS,Project,Under Construction,22.56690979,88.50862122,New Town,Kolkata East,Kolkata,Independent House,4.0,Primary,1222,paid,5230000
14623388,AGENT,Tresrock,Flowers,Ready to move,22.51028633,88.2627182,Metiabruz,Kolkata South,Kolkata,Apartment,3.0,Primary,1384,unpaid,4600000
14623109,AGENT,Tresrock,Planet,Ready to move,22.48840523,88.29581451,Behala,Kolkata South,Kolkata,Apartment,3.0,Primary,1111,unpaid,4600000
14623917,AGENT,Tresrock,Green Field City Classic Premium,Under Construction,22.49686623,88.27655029,Behala,Kolkata South,Kolkata,Apartment,2.0,Primary,906,unpaid,3300000
